Address,Price_total,Area_m2,Price_m2,Rooms,Floor
ulica Mieczysława Pożaryskiego 35A,383994.0,33.3,11545.0,1,2
ulica Loteryjki 69E,647000.0,48.4,13376.0,2,2
ulica Szeligowska 53D,500889.0,37.1,13490.0,2,5
ulica Loteryjki 69C,454206.0,62.2,7300.0,3,3
ulica Pielgrzymów 33,650000.0,61.9,10506.0,3,4
ulica Żupnicza 26,1042476.0,83.0,12564.0,3,6
ulica Lazurowa 21,713512.0,55.6,12831.0,3,2
ulica Loteryjki 69C,465000.0,42.0,11058.0,2,1
ulica Krochmalna 61,1631479.0,48.5,33660.0,1,15
ulica Kolejowa 19C,1007608.0,53.6,18799.0,3,6
ulica Czarnołęcka 12,1120000.0,72.8,15374.0,4,2
ulica Ostrobramska 76,1151756.0,85.6,13450.0,4,3
ulica Kolejowa 19,992759.0,51.1,19413.0,3,4
ulica Włodarzewska 61B,2016104.0,101.8,19805.0,3,2
ulica Loteryjki 69F,583174.0,45.4,12851.0,2,3
ulica Instalatorów 7,483058.0,32.4,14914.0,2,4
ulica Lazurowa 21,629659.0,48.6,12953.0,3,3
ulica Żupnicza 26,505663.0,33.5,15090.0,2,2
ulica Żupnicza 26,460416.0,33.8,13614.0,2,1
ulica Loteryjki 69F,494000.0,48.7,10146.0,2,1
ulica Lazurowa 21,875493.0,68.5,12783.0,3,9
ulica Instalatorów 7A,810000.0,57.4,14119.0,3,4
ulica Warzelnicza 16F,1199921.0,132.6,9052.0,5,1
ulica Loteryjki 69F,575000.0,59.8,9609.0,3,1
ulica Instalatorów 7,491772.0,32.4,15188.0,2,5
ulica Mieczysława Pożaryskiego 35A,383994.0,33.3,11545.0,1,2
ulica Loteryjki 69E,647000.0,48.4,13376.0,2,2
ulica Szeligowska 53D,500889.0,37.1,13490.0,2,5
ulica Loteryjki 69C,454206.0,62.2,7300.0,3,3
ulica Pielgrzymów 33,650000.0,61.9,10506.0,3,4
ulica Żupnicza 26,1042476.0,83.0,12564.0,3,6
ulica Lazurowa 21,713512.0,55.6,12831.0,3,2
ulica Loteryjki 69C,465000.0,42.0,11058.0,2,1
ulica Krochmalna 61,1631479.0,48.5,33660.0,1,15
ulica Kolejowa 19C,1007608.0,53.6,18799.0,3,6
ulica Czarnołęcka 12,1120000.0,72.8,15374.0,4,2
ulica Ostrobramska 76,1151756.0,85.6,13450.0,4,3
ulica Kolejowa 19,992759.0,51.1,19413.0,3,4
ulica Włodarzewska 61B,2016104.0,101.8,19805.0,3,2
ulica Loteryjki 69F,583174.0,45.4,12851.0,2,3
ulica Instalatorów 7,483058.0,32.4,14914.0,2,4
ulica Lazurowa 21,629659.0,48.6,12953.0,3,3
ulica Żupnicza 26,505663.0,33.5,15090.0,2,2
ulica Żupnicza 26,460416.0,33.8,13614.0,2,1
ulica Loteryjki 69F,494000.0,48.7,10146.0,2,1
ulica Lazurowa 21,875493.0,68.5,12783.0,3,9
ulica Instalatorów 7A,810000.0,57.4,14119.0,3,4
ulica Warzelnicza 16F,1199921.0,132.6,9052.0,5,1
ulica Loteryjki 69F,575000.0,59.8,9609.0,3,1
ulica Instalatorów 7,491772.0,32.4,15188.0,2,5
ulica Mieczysława Pożaryskiego 35A,383994.0,33.3,11545.0,1,2
ulica Loteryjki 69E,647000.0,48.4,13376.0,2,2
ulica Szeligowska 53D,500889.0,37.1,13490.0,2,5
ulica Mieczysława Pożaryskiego 35,1026967.0,82.5,12447.0,4,2
ulica Kompanii AK „Goplana” 9B,524504.0,39.6,13242.0,2,3
ulica Jerzego Holzera 6,420000.0,26.6,15813.0,1,3
ulica Józefa Sierakowskiego 3,1214625.0,59.3,20500.0,3,3
ulica Włodarzewska 61,1008982.0,45.4,22249.0,3,3
ulica Zakładowa 22,860000.0,78.8,10914.0,4,2
ulica Józefa Sierakowskiego 3,963875.0,35.0,27500.0,1,8
ulica Józefa Sierakowskiego 3,917786.0,35.0,26200.0,1,7
ulica Szeligowska 53D,818052.0,69.1,11846.0,4,5
ulica Włodarzewska 61B,1897611.0,96.6,19648.0,4,1
ulica Płochocińska 197A,679503.0,102.2,6648.0,5,4
ulica Józefa Sierakowskiego 1,3263950.0,112.5,29000.0,5,4
ulica Kolejowa 19C,834865.0,40.1,20825.0,2,6
ulica Loteryjki 69D,454206.0,62.2,7300.0,3,3
ulica Instalatorów 7A,534962.0,43.2,12383.0,3,1
ulica Instalatorów 7,582000.0,37.2,15658.0,2,6
ulica Jerzego Holzera 6,980000.0,66.8,14679.0,4,4
ulica Żupnicza 26,522604.0,35.5,14738.0,2,2
ulica Lazurowa 21,702840.0,53.4,13162.0,3,3
ulica Instalatorów 7A,1345000.0,86.1,15627.0,4,7
ulica Instalatorów 7,703000.0,50.3,13976.0,3,4
ulica Mieczysława Pożaryskiego 35A,844269.0,80.8,10445.0,4,2
ulica Mieczysława Pożaryskiego 35,648540.0,43.1,15058.0,2,4
ulica Instalatorów 7,530114.0,38.9,13614.0,2,2
ulica Poprawna 21F,1350000.0,129.3,10440.0,5,1
ulica Mieczysława Pożaryskiego 35,1026967.0,82.5,12447.0,4,2
ulica Kompanii AK „Goplana” 9B,524504.0,39.6,13242.0,2,3
ulica Jerzego Holzera 6,420000.0,26.6,15813.0,1,3
ulica Józefa Sierakowskiego 3,1214625.0,59.3,20500.0,3,3
ulica Włodarzewska 61,1008982.0,45.4,22249.0,3,3
ulica Zakładowa 22,860000.0,78.8,10914.0,4,2
ulica Józefa Sierakowskiego 3,963875.0,35.0,27500.0,1,8
ulica Józefa Sierakowskiego 3,917786.0,35.0,26200.0,1,7
ulica Szeligowska 53D,818052.0,69.1,11846.0,4,5
ulica Włodarzewska 61B,1897611.0,96.6,19648.0,4,1
ulica Płochocińska 197A,679503.0,102.2,6648.0,5,4
ulica Józefa Sierakowskiego 1,3263950.0,112.5,29000.0,5,4
ulica Kolejowa 19C,834865.0,40.1,20825.0,2,6
ulica Loteryjki 69D,454206.0,62.2,7300.0,3,3
ulica Instalatorów 7A,534962.0,43.2,12383.0,3,1
ulica Instalatorów 7,582000.0,37.2,15658.0,2,6
ulica Jerzego Holzera 6,980000.0,66.8,14679.0,4,4
ulica Żupnicza 26,522604.0,35.5,14738.0,2,2
ulica Lazurowa 21,702840.0,53.4,13162.0,3,3
ulica Instalatorów 7A,1345000.0,86.1,15627.0,4,7
ulica Instalatorów 7,703000.0,50.3,13976.0,3,4
ulica Mieczysława Pożaryskiego 35A,844269.0,80.8,10445.0,4,2
ulica Mieczysława Pożaryskiego 35,648540.0,43.1,15058.0,2,4
ulica Instalatorów 7,530114.0,38.9,13614.0,2,2
ulica Poprawna 21F,1350000.0,129.3,10440.0,5,1
ulica Mieczysława Pożaryskiego 35,1026967.0,82.5,12447.0,4,2
ulica Kompanii AK „Goplana” 9B,524504.0,39.6,13242.0,2,3
ulica Jerzego Holzera 6,420000.0,26.6,15813.0,1,3
ulica Józefa Sierakowskiego 3,1214625.0,59.3,20500.0,3,3
ulica Włodarzewska 61,1008982.0,45.4,22249.0,3,3
ulica Zakładowa 22,860000.0,78.8,10914.0,4,2
ulica Józefa Sierakowskiego 3,963875.0,35.0,27500.0,1,8
ulica Józefa Sierakowskiego 3,917786.0,35.0,26200.0,1,7
ulica Szeligowska 53D,818052.0,69.1,11846.0,4,5
ulica Włodarzewska 61B,1897611.0,96.6,19648.0,4,1
ulica Płochocińska 197A,679503.0,102.2,6648.0,5,4
ulica Józefa Sierakowskiego 1,3263950.0,112.5,29000.0,5,4
ulica Kolejowa 19C,834865.0,40.1,20825.0,2,6
ulica Loteryjki 69D,454206.0,62.2,7300.0,3,3
ulica Instalatorów 7A,534962.0,43.2,12383.0,3,1
ulica Instalatorów 7,582000.0,37.2,15658.0,2,6
ulica Jerzego Holzera 6,980000.0,66.8,14679.0,4,4
ulica Żupnicza 26,522604.0,35.5,14738.0,2,2
ulica Lazurowa 21,702840.0,53.4,13162.0,3,3
ulica Instalatorów 7A,1345000.0,86.1,15627.0,4,7
ulica Instalatorów 7,703000.0,50.3,13976.0,3,4
ulica Mieczysława Pożaryskiego 35A,844269.0,80.8,10445.0,4,2
ulica Mieczysława Pożaryskiego 35,648540.0,43.1,15058.0,2,4
ulica Instalatorów 7,530114.0,38.9,13614.0,2,2
ulica Poprawna 21F,1350000.0,129.3,10440.0,5,1
ulica Loteryjki 69E,684046.0,58.0,11800.0,0,3
ulica Włodarzewska 61E,3417365.0,136.0,25130.0,3,4
ulica Bolesława Chrobrego 16,531537.0,33.4,15900.0,2,2
ulica Bolesława Chrobrego 16,526131.0,33.1,15900.0,2,1
Aleje Jerozolimskie 190,852108.0,60.6,14070.0,3,4
Aleje Jerozolimskie 190,1092775.0,76.1,14362.0,4,4
ulica Wynalazek 3A,927780.0,40.2,23079.0,2,6
ulica Bolesława Chrobrego 16,548550.0,34.5,15900.0,2,3
ulica Władysława Umińskiego 2,784944.0,66.2,11850.0,4,4
Aleje Jerozolimskie 190,815086.0,53.4,15255.0,3,3
ulica Instalatorów 7A,722246.0,49.5,14588.0,3,3
Aleje Jerozolimskie 190,540629.0,35.3,15302.0,2,3
Aleje Jerozolimskie 190,687619.0,46.1,14913.0,2,5
ulica Książąt Mazowieckich 8,1463000.0,80.1,18272.0,4,4
ulica Szeligowska 53D,544000.0,38.3,14215.0,1,5
ulica Żupnicza 26,1119697.0,81.4,13761.0,1,7
ulica Marynin 33,1033357.0,68.1,15167.0,3,4
ulica Włodarzewska 61B,2102846.0,103.2,20382.0,5,1
ulica Władysława Orkana 14A,3225000.0,119.7,26945.0,4,1
ulica Loteryjki 69E,661108.0,48.2,13719.0,2,1
ulica Józefa Sierakowskiego 1,1569141.0,66.9,23441.0,3,4
ulica Włodarzewska 61B,1717905.0,86.2,19927.0,5,3
ulica Giserska 9,596946.0,38.5,15505.0,2,6
ulica Władysława Umińskiego 2,580330.0,44.3,13100.0,3,6
ulica Płochocińska 199C,361641.0,57.5,6287.0,3,3
ulica Loteryjki 69E,684046.0,58.0,11800.0,0,3
ulica Włodarzewska 61E,3417365.0,136.0,25130.0,3,4
ulica Bolesława Chrobrego 16,531537.0,33.4,15900.0,2,2
ulica Bolesława Chrobrego 16,526131.0,33.1,15900.0,2,1
Aleje Jerozolimskie 190,852108.0,60.6,14070.0,3,4
Aleje Jerozolimskie 190,1092775.0,76.1,14362.0,4,4
ulica Wynalazek 3A,927780.0,40.2,23079.0,2,6
ulica Bolesława Chrobrego 16,548550.0,34.5,15900.0,2,3
ulica Władysława Umińskiego 2,784944.0,66.2,11850.0,4,4
Aleje Jerozolimskie 190,815086.0,53.4,15255.0,3,3
ulica Instalatorów 7A,722246.0,49.5,14588.0,3,3
Aleje Jerozolimskie 190,540629.0,35.3,15302.0,2,3
Aleje Jerozolimskie 190,687619.0,46.1,14913.0,2,5
ulica Książąt Mazowieckich 8,1463000.0,80.1,18272.0,4,4
ulica Szeligowska 53D,544000.0,38.3,14215.0,1,5
ulica Żupnicza 26,1119697.0,81.4,13761.0,1,7
ulica Marynin 33,1033357.0,68.1,15167.0,3,4
ulica Włodarzewska 61B,2102846.0,103.2,20382.0,5,1
ulica Władysława Orkana 14A,3225000.0,119.7,26945.0,4,1
ulica Loteryjki 69E,661108.0,48.2,13719.0,2,1
ulica Józefa Sierakowskiego 1,1569141.0,66.9,23441.0,3,4
ulica Włodarzewska 61B,1717905.0,86.2,19927.0,5,3
ulica Giserska 9,596946.0,38.5,15505.0,2,6
ulica Władysława Umińskiego 2,580330.0,44.3,13100.0,3,6
ulica Płochocińska 199C,361641.0,57.5,6287.0,3,3
ulica Loteryjki 69E,684046.0,58.0,11800.0,0,3
ulica Włodarzewska 61E,3417365.0,136.0,25130.0,3,4
ulica Bolesława Chrobrego 16,531537.0,33.4,15900.0,2,2
ulica Bolesława Chrobrego 16,526131.0,33.1,15900.0,2,1
Aleje Jerozolimskie 190,852108.0,60.6,14070.0,3,4
Aleje Jerozolimskie 190,1092775.0,76.1,14362.0,4,4
ulica Wynalazek 3A,927780.0,40.2,23079.0,2,6
ulica Bolesława Chrobrego 16,548550.0,34.5,15900.0,2,3
ulica Władysława Umińskiego 2,784944.0,66.2,11850.0,4,4
Aleje Jerozolimskie 190,815086.0,53.4,15255.0,3,3
ulica Instalatorów 7A,722246.0,49.5,14588.0,3,3
Aleje Jerozolimskie 190,540629.0,35.3,15302.0,2,3
Aleje Jerozolimskie 190,687619.0,46.1,14913.0,2,5
ulica Książąt Mazowieckich 8,1463000.0,80.1,18272.0,4,4
ulica Szeligowska 53D,544000.0,38.3,14215.0,1,5
ulica Żupnicza 26,1119697.0,81.4,13761.0,1,7
ulica Marynin 33,1033357.0,68.1,15167.0,3,4
ulica Włodarzewska 61B,2102846.0,103.2,20382.0,5,1
ulica Władysława Orkana 14A,3225000.0,119.7,26945.0,4,1
ulica Loteryjki 69E,661108.0,48.2,13719.0,2,1
ulica Józefa Sierakowskiego 1,1569141.0,66.9,23441.0,3,4
ulica Włodarzewska 61B,1717905.0,86.2,19927.0,5,3
ulica Giserska 9,596946.0,38.5,15505.0,2,6
ulica Władysława Umińskiego 2,580330.0,44.3,13100.0,3,6
ulica Płochocińska 199C,361641.0,57.5,6287.0,3,3
ulica Żupnicza 26,1414795.0,103.7,13648.0,2,4
ulica Loteryjki 69D,479525.0,42.9,11180.0,2,1
ulica Instalatorów 7A,618857.0,42.5,14558.0,2,5
ulica Instalatorów 7A,780369.0,56.7,13768.0,3,1
ulica Pawła Włodkowica 9B,640824.0,51.9,12347.0,3,1
Aleje Jerozolimskie 190,927210.0,60.5,15331.0,3,6
ulica Żupnicza 26,499367.0,33.5,14893.0,2,1
ulica Żupnicza 26,451039.0,33.8,13352.0,2,1
ulica Pielgrzymów 33,685000.0,67.8,10102.0,3,2
ulica Mieczysława Pożaryskiego 35,922876.0,66.3,13920.0,4,3
ulica Władysława Umińskiego 2,565245.0,41.9,13500.0,2,2
Aleje Jerozolimskie 190,526811.0,35.3,14932.0,2,6
ulica Lazurowa 21,1336815.0,109.0,12261.0,5,8
ulica Krochmalna 61,1229683.0,43.8,28094.0,1,6
ulica Władysława Umińskiego 2,676298.0,50.5,13400.0,3,2
ulica Instalatorów 7A,687816.0,42.5,16180.0,2,7
ulica Szeligowska 53D,487415.0,33.3,14628.0,1,1
ulica Chełmżyńska 196B,475775.0,56.8,8378.0,3,4
ulica Mieczysława Pożaryskiego 35A,666730.0,59.7,11162.0,3,2
ulica Marynin 33,531772.0,37.2,14310.0,2,2
ulica Żupnicza 26,406599.0,26.4,15378.0,1,1
ulica Loteryjki 69E,448794.0,47.7,9403.0,2,3
ulica Mieczysława Pożaryskiego 35,775108.0,51.9,14940.0,3,5
ulica Lazurowa 21,379621.0,25.1,15130.0,1,6
ulica Żupnicza 26,742999.0,55.4,13424.0,3,2
ulica Żupnicza 26,1414795.0,103.7,13648.0,2,4
ulica Loteryjki 69D,479525.0,42.9,11180.0,2,1
ulica Instalatorów 7A,618857.0,42.5,14558.0,2,5
ulica Instalatorów 7A,780369.0,56.7,13768.0,3,1
ulica Pawła Włodkowica 9B,640824.0,51.9,12347.0,3,1
Aleje Jerozolimskie 190,927210.0,60.5,15331.0,3,6
ulica Żupnicza 26,499367.0,33.5,14893.0,2,1
ulica Żupnicza 26,451039.0,33.8,13352.0,2,1
ulica Pielgrzymów 33,685000.0,67.8,10102.0,3,2
ulica Mieczysława Pożaryskiego 35,922876.0,66.3,13920.0,4,3
ulica Władysława Umińskiego 2,565245.0,41.9,13500.0,2,2
Aleje Jerozolimskie 190,526811.0,35.3,14932.0,2,6
ulica Lazurowa 21,1336815.0,109.0,12261.0,5,8
ulica Krochmalna 61,1229683.0,43.8,28094.0,1,6
ulica Władysława Umińskiego 2,676298.0,50.5,13400.0,3,2
ulica Instalatorów 7A,687816.0,42.5,16180.0,2,7
ulica Szeligowska 53D,487415.0,33.3,14628.0,1,1
ulica Chełmżyńska 196B,475775.0,56.8,8378.0,3,4
ulica Mieczysława Pożaryskiego 35A,666730.0,59.7,11162.0,3,2
ulica Marynin 33,531772.0,37.2,14310.0,2,2
ulica Żupnicza 26,406599.0,26.4,15378.0,1,1
ulica Loteryjki 69E,448794.0,47.7,9403.0,2,3
ulica Mieczysława Pożaryskiego 35,775108.0,51.9,14940.0,3,5
ulica Lazurowa 21,379621.0,25.1,15130.0,1,6
ulica Żupnicza 26,742999.0,55.4,13424.0,3,2
ulica Żupnicza 26,1414795.0,103.7,13648.0,2,4
ulica Loteryjki 69D,479525.0,42.9,11180.0,2,1
ulica Instalatorów 7A,618857.0,42.5,14558.0,2,5
ulica Instalatorów 7A,780369.0,56.7,13768.0,3,1
ulica Pawła Włodkowica 9B,640824.0,51.9,12347.0,3,1
Aleje Jerozolimskie 190,927210.0,60.5,15331.0,3,6
ulica Żupnicza 26,499367.0,33.5,14893.0,2,1
ulica Żupnicza 26,451039.0,33.8,13352.0,2,1
ulica Pielgrzymów 33,685000.0,67.8,10102.0,3,2
ulica Mieczysława Pożaryskiego 35,922876.0,66.3,13920.0,4,3
ulica Władysława Umińskiego 2,565245.0,41.9,13500.0,2,2
Aleje Jerozolimskie 190,526811.0,35.3,14932.0,2,6
ulica Lazurowa 21,1336815.0,109.0,12261.0,5,8
ulica Krochmalna 61,1229683.0,43.8,28094.0,1,6
ulica Władysława Umińskiego 2,676298.0,50.5,13400.0,3,2
ulica Instalatorów 7A,687816.0,42.5,16180.0,2,7
ulica Szeligowska 53D,487415.0,33.3,14628.0,1,1
ulica Chełmżyńska 196B,475775.0,56.8,8378.0,3,4
ulica Mieczysława Pożaryskiego 35A,666730.0,59.7,11162.0,3,2
ulica Marynin 33,531772.0,37.2,14310.0,2,2
ulica Żupnicza 26,406599.0,26.4,15378.0,1,1
ulica Loteryjki 69E,448794.0,47.7,9403.0,2,3
ulica Mieczysława Pożaryskiego 35,775108.0,51.9,14940.0,3,5
ulica Lazurowa 21,379621.0,25.1,15130.0,1,6
ulica Żupnicza 26,742999.0,55.4,13424.0,3,2
ulica Pawła Włodkowica 9B,415332.0,36.1,11515.0,2,4
ulica Włodarzewska 61B,1888051.0,91.9,20547.0,4,4
ulica Lazurowa 19,587730.0,40.9,14388.0,2,5
ulica Kazimierzowska 23,445760.0,25.5,17453.0,1,2
ulica Kompanii AK „Goplana” 9,689047.0,42.7,16144.0,3,6
ulica Lazurowa 21,562000.0,39.0,14414.0,2,4
ulica Loteryjki 69C,424000.0,42.4,9993.0,2,3
ulica Oksywska 26,2100000.0,109.8,19117.0,4,2
ulica Żupnicza 26,707930.0,52.8,13400.0,3,4
ulica Kolejowa 19C,1220000.0,57.8,21100.0,3,5
ulica Instalatorów 7,854762.0,57.3,14907.0,3,5
ulica Lazurowa 21,765274.0,55.6,13761.0,3,3
ulica Żupnicza 26,509381.0,33.9,15026.0,2,3
ulica Instalatorów 7,730067.0,50.1,14581.0,3,1
ulica Lazurowa 21,818988.0,68.5,11958.0,4,4
ulica Lazurowa 21,859984.0,68.8,12498.0,4,7
Trakt Lubelski 181E,553000.0,40.1,13777.0,3,4
ulica Kolejowa 19A,1064238.0,55.9,19048.0,3,5
ulica Mieczysława Pożaryskiego 35,820564.0,59.9,13710.0,3,2
ulica Barkocińska 3,573576.0,38.3,14968.0,2,6
ulica Kolejowa 19,1094861.0,51.4,21301.0,3,5
ulica Loteryjki 69F,499075.0,48.4,10318.0,2,2
ulica Włodarzewska 61,1115162.0,45.4,24574.0,3,5
ulica Lazurowa 21,551150.0,39.0,14136.0,2,5
ulica Kolejowa 19B,1123249.0,57.7,19457.0,3,8
ulica Pawła Włodkowica 9B,415332.0,36.1,11515.0,2,4
ulica Włodarzewska 61B,1888051.0,91.9,20547.0,4,4
ulica Lazurowa 19,587730.0,40.9,14388.0,2,5
ulica Kazimierzowska 23,445760.0,25.5,17453.0,1,2
ulica Kompanii AK „Goplana” 9,689047.0,42.7,16144.0,3,6
ulica Lazurowa 21,562000.0,39.0,14414.0,2,4
ulica Loteryjki 69C,424000.0,42.4,9993.0,2,3
ulica Oksywska 26,2100000.0,109.8,19117.0,4,2
ulica Żupnicza 26,707930.0,52.8,13400.0,3,4
ulica Kolejowa 19C,1220000.0,57.8,21100.0,3,5
ulica Instalatorów 7,854762.0,57.3,14907.0,3,5
ulica Lazurowa 21,765274.0,55.6,13761.0,3,3
ulica Żupnicza 26,509381.0,33.9,15026.0,2,3
ulica Instalatorów 7,730067.0,50.1,14581.0,3,1
ulica Lazurowa 21,818988.0,68.5,11958.0,4,4
ulica Lazurowa 21,859984.0,68.8,12498.0,4,7
Trakt Lubelski 181E,553000.0,40.1,13777.0,3,4
ulica Kolejowa 19A,1064238.0,55.9,19048.0,3,5
ulica Mieczysława Pożaryskiego 35,820564.0,59.9,13710.0,3,2
ulica Barkocińska 3,573576.0,38.3,14968.0,2,6
ulica Kolejowa 19,1094861.0,51.4,21301.0,3,5
ulica Loteryjki 69F,499075.0,48.4,10318.0,2,2
ulica Włodarzewska 61,1115162.0,45.4,24574.0,3,5
ulica Lazurowa 21,551150.0,39.0,14136.0,2,5
ulica Kolejowa 19B,1123249.0,57.7,19457.0,3,8
ulica Pawła Włodkowica 9B,415332.0,36.1,11515.0,2,4
ulica Włodarzewska 61B,1888051.0,91.9,20547.0,4,4
ulica Lazurowa 19,587730.0,40.9,14388.0,2,5
ulica Kazimierzowska 23,445760.0,25.5,17453.0,1,2
ulica Kompanii AK „Goplana” 9,689047.0,42.7,16144.0,3,6
ulica Lazurowa 21,562000.0,39.0,14414.0,2,4
ulica Loteryjki 69C,424000.0,42.4,9993.0,2,3
ulica Oksywska 26,2100000.0,109.8,19117.0,4,2
ulica Żupnicza 26,707930.0,52.8,13400.0,3,4
ulica Kolejowa 19C,1220000.0,57.8,21100.0,3,5
ulica Instalatorów 7,854762.0,57.3,14907.0,3,5
ulica Lazurowa 21,765274.0,55.6,13761.0,3,3
ulica Żupnicza 26,509381.0,33.9,15026.0,2,3
ulica Instalatorów 7,730067.0,50.1,14581.0,3,1
ulica Lazurowa 21,818988.0,68.5,11958.0,4,4
ulica Lazurowa 21,859984.0,68.8,12498.0,4,7
Trakt Lubelski 181E,553000.0,40.1,13777.0,3,4
ulica Kolejowa 19A,1064238.0,55.9,19048.0,3,5
ulica Mieczysława Pożaryskiego 35,820564.0,59.9,13710.0,3,2
ulica Barkocińska 3,573576.0,38.3,14968.0,2,6
ulica Kolejowa 19,1094861.0,51.4,21301.0,3,5
ulica Loteryjki 69F,499075.0,48.4,10318.0,2,2
ulica Włodarzewska 61,1115162.0,45.4,24574.0,3,5
ulica Lazurowa 21,551150.0,39.0,14136.0,2,5
ulica Kolejowa 19B,1123249.0,57.7,19457.0,3,8
ulica Loteryjki 69C,715899.0,56.4,12700.0,3,3
ulica Loteryjki 69C,690000.0,55.5,12432.0,2,3
ulica Jagiellońska 55G,1020420.0,69.4,14703.0,4,2
ulica Ludwika Narbutta 27,1826394.0,259.8,7030.0,4,
ulica Szeligowska 53D,465000.0,33.4,13939.0,1,4
ulica Warzelnicza 16F,1229673.0,132.5,9278.0,5,1
ulica Pokrzywnicka 11,550000.0,41.4,13298.0,1,2
ulica Kolejowa 19,604737.0,29.6,20396.0,1,3
ulica Instalatorów 7,1137257.0,77.1,14754.0,4,5
ulica Leona Kruczkowskiego 12A,585000.0,37.0,15811.0,1,1
ulica Wynalazek 3E,948270.0,41.9,22632.0,2,3
ulica Instalatorów 7,789092.0,50.1,15753.0,3,6
ulica Kolejowa 19A,1098010.0,57.8,19000.0,3,3
ulica Instalatorów 7,1258763.0,75.3,16710.0,4,7
ulica Instalatorów 7,769931.0,50.3,15313.0,3,6
ulica Krochmalna 61,1256129.0,43.8,28692.0,1,8
ulica Rokokowa 138C,1641400.0,147.6,11118.0,5,1
ulica Instalatorów 7,540467.0,37.8,14283.0,2,1
ulica Mieczysława Pożaryskiego 35,608909.0,44.1,13817.0,2,5
ulica Żupnicza 26,568936.0,35.1,16186.0,1,2
ulica Loteryjki 69D,508640.0,46.2,11000.0,2,1
ulica Giserska 9,697854.0,54.3,12842.0,3,7
ulica Instalatorów 7,520660.0,38.4,13573.0,2,1
ulica Lazurowa 19,670912.0,55.6,12071.0,3,2
ulica Kolejowa 19,915574.0,47.6,19243.0,2,7
ulica Loteryjki 69C,715899.0,56.4,12700.0,3,3
ulica Loteryjki 69C,690000.0,55.5,12432.0,2,3
ulica Jagiellońska 55G,1020420.0,69.4,14703.0,4,2
ulica Ludwika Narbutta 27,1826394.0,259.8,7030.0,4,
ulica Szeligowska 53D,465000.0,33.4,13939.0,1,4
ulica Warzelnicza 16F,1229673.0,132.5,9278.0,5,1
ulica Pokrzywnicka 11,550000.0,41.4,13298.0,1,2
ulica Kolejowa 19,604737.0,29.6,20396.0,1,3
ulica Instalatorów 7,1137257.0,77.1,14754.0,4,5
ulica Leona Kruczkowskiego 12A,585000.0,37.0,15811.0,1,1
ulica Wynalazek 3E,948270.0,41.9,22632.0,2,3
ulica Instalatorów 7,789092.0,50.1,15753.0,3,6
ulica Kolejowa 19A,1098010.0,57.8,19000.0,3,3
ulica Instalatorów 7,1258763.0,75.3,16710.0,4,7
ulica Instalatorów 7,769931.0,50.3,15313.0,3,6
ulica Krochmalna 61,1256129.0,43.8,28692.0,1,8
ulica Rokokowa 138C,1641400.0,147.6,11118.0,5,1
ulica Instalatorów 7,540467.0,37.8,14283.0,2,1
ulica Mieczysława Pożaryskiego 35,608909.0,44.1,13817.0,2,5
ulica Żupnicza 26,568936.0,35.1,16186.0,1,2
ulica Loteryjki 69D,508640.0,46.2,11000.0,2,1
ulica Giserska 9,697854.0,54.3,12842.0,3,7
ulica Instalatorów 7,520660.0,38.4,13573.0,2,1
ulica Lazurowa 19,670912.0,55.6,12071.0,3,2
ulica Kolejowa 19,915574.0,47.6,19243.0,2,7
ulica Loteryjki 69C,715899.0,56.4,12700.0,3,3
ulica Loteryjki 69C,690000.0,55.5,12432.0,2,3
ulica Jagiellońska 55G,1020420.0,69.4,14703.0,4,2
ulica Ludwika Narbutta 27,1826394.0,259.8,7030.0,4,
ulica Szeligowska 53D,465000.0,33.4,13939.0,1,4
ulica Warzelnicza 16F,1229673.0,132.5,9278.0,5,1
ulica Pokrzywnicka 11,550000.0,41.4,13298.0,1,2
ulica Kolejowa 19,604737.0,29.6,20396.0,1,3
ulica Instalatorów 7,1137257.0,77.1,14754.0,4,5
ulica Leona Kruczkowskiego 12A,585000.0,37.0,15811.0,1,1
ulica Wynalazek 3E,948270.0,41.9,22632.0,2,3
ulica Instalatorów 7,789092.0,50.1,15753.0,3,6
ulica Kolejowa 19A,1098010.0,57.8,19000.0,3,3
ulica Instalatorów 7,1258763.0,75.3,16710.0,4,7
ulica Instalatorów 7,769931.0,50.3,15313.0,3,6
ulica Krochmalna 61,1256129.0,43.8,28692.0,1,8
ulica Rokokowa 138C,1641400.0,147.6,11118.0,5,1
ulica Instalatorów 7,540467.0,37.8,14283.0,2,1
ulica Mieczysława Pożaryskiego 35,608909.0,44.1,13817.0,2,5
ulica Żupnicza 26,568936.0,35.1,16186.0,1,2
ulica Loteryjki 69D,508640.0,46.2,11000.0,2,1
ulica Giserska 9,697854.0,54.3,12842.0,3,7
ulica Instalatorów 7,520660.0,38.4,13573.0,2,1
ulica Lazurowa 19,670912.0,55.6,12071.0,3,2
ulica Kolejowa 19,915574.0,47.6,19243.0,2,7
ulica Instalatorów 7,763294.0,61.0,12513.0,3,3
ulica Żupnicza 26,386232.0,28.8,13397.0,1,6
ulica Lazurowa 21,557701.0,39.0,14304.0,2,9
ulica Władysława Umińskiego 2,764404.0,64.8,11800.0,4,3
ulica Loteryjki 69D,410000.0,42.7,9611.0,2,2
ulica Mieczysława Pożaryskiego 35,1023921.0,82.1,12470.0,4,2
