Address,Price_total,Area_m2,Price_m2,Rooms,Floor,source
ulica Janowiecka 9A,860318.0,69.8,12318.0,3,3.0,transactions
ulica Siennicka 33,795418.0,60.3,13200.0,3,2.0,transactions
ulica Człuchowska 49,700552.0,45.5,15407.0,3,7.0,transactions
ulica Czeremchowa 54NT,649000.0,76.0,8543.0,4,1.0,transactions
ulica Optyków 1,545275.0,34.3,15883.0,1,2.0,transactions
ulica Ostrobramska 76,645790.0,48.6,13291.0,2,5.0,transactions
ulica Głębocka 115B,495990.0,36.7,13500.0,2,1.0,transactions
ulica Poprawna 21E,1365000.0,129.8,10514.0,5,1.0,transactions
ulica Lizbońska 5,996397.0,58.9,16914.0,3,4.0,transactions
ulica Kolejowa 9,629612.0,37.1,16971.0,2,6.0,transactions
ulica Aluzyjna 41,727253.0,52.9,13745.0,3,1.0,transactions
ulica Jutrzenki 114E,454544.0,35.0,12987.0,2,1.0,transactions
Aleja „Solidarności” 153,1108380.0,37.5,29557.0,1,6.0,transactions
ulica Janowiecka 9A,574217.0,43.7,13134.0,2,1.0,transactions
ulica Kolejowa 9,888340.0,36.6,24252.0,2,3.0,transactions
ulica Ząbkowska 41,453304.0,30.1,15040.0,1,2.0,transactions
ulica Siennicka 33,430405.0,29.9,14400.0,1,1.0,transactions
ulica Janowiecka 9,477909.0,37.4,12768.0,2,2.0,transactions
ulica Siennicka 33,751544.0,54.4,13805.0,3,5.0,transactions
ulica Optyków 1,667487.0,34.5,19359.0,1,6.0,transactions
ulica Poprawna 23E,1315000.0,129.6,10151.0,4,1.0,transactions
ulica Herbu Oksza 17,650760.0,61.9,10520.0,3,1.0,transactions
ulica Ząbkowska 41,490000.0,29.7,16476.0,1,3.0,transactions
ulica Czwartaków 74C,670000.0,60.2,11131.0,0,1.0,transactions
ulica gen. Romana Abrahama 14,708233.0,43.6,16240.0,2,4.0,transactions
ulica Kolejowa 9,974576.0,53.7,18162.0,3,5.0,transactions
ulica Szeroka 140J,1347000.0,126.2,10670.0,0,1.0,transactions
ulica Szumu Drzew 16,2512675.0,131.6,19095.0,4,1.0,transactions
ulica gen. Romana Abrahama 14,1092278.0,83.0,13152.0,4,3.0,transactions
ulica Czwartaków 74,650000.0,60.2,10799.0,0,1.0,transactions
ulica Optyków 1,716918.0,45.8,15643.0,2,3.0,transactions
ulica Siennicka 33,436885.0,30.3,14400.0,1,1.0,transactions
ulica Ząbkowska 41,441162.0,27.7,15926.0,1,3.0,transactions
ulica Czwartaków 74,870000.0,133.4,6521.0,0,1.0,transactions
ulica Kolejowa 9,857600.0,37.0,23210.0,2,3.0,transactions
ulica Siennicka 33,502434.0,30.7,16377.0,1,5.0,transactions
ulica Lizbońska 1,698064.0,37.4,18685.0,2,5.0,transactions
ulica Kolejowa 43A,715000.0,34.8,20576.0,1,4.0,transactions
ulica Ząbkowska 41,542364.0,30.6,17707.0,1,5.0,transactions
ulica Kolejowa 9,888340.0,36.6,24252.0,2,3.0,transactions
ulica Ząbkowska 41,453304.0,30.1,15040.0,1,2.0,transactions
ulica Siennicka 33,430405.0,29.9,14400.0,1,1.0,transactions
ulica Janowiecka 9,477909.0,37.4,12768.0,2,2.0,transactions
ulica Siennicka 33,751544.0,54.4,13805.0,3,5.0,transactions
ulica Optyków 1,667487.0,34.5,19359.0,1,6.0,transactions
ulica Poprawna 23E,1315000.0,129.6,10151.0,4,1.0,transactions
ulica Herbu Oksza 17,650760.0,61.9,10520.0,3,1.0,transactions
ulica Ząbkowska 41,490000.0,29.7,16476.0,1,3.0,transactions
ulica Czwartaków 74C,670000.0,60.2,11131.0,0,1.0,transactions
ulica gen. Romana Abrahama 14,708233.0,43.6,16240.0,2,4.0,transactions
ulica Kolejowa 9,974576.0,53.7,18162.0,3,5.0,transactions
ulica Szeroka 140J,1347000.0,126.2,10670.0,0,1.0,transactions
ulica Szumu Drzew 16,2512675.0,131.6,19095.0,4,1.0,transactions
ulica gen. Romana Abrahama 14,1092278.0,83.0,13152.0,4,3.0,transactions
ulica Czwartaków 74,650000.0,60.2,10799.0,0,1.0,transactions
ulica Optyków 1,716918.0,45.8,15643.0,2,3.0,transactions
ulica Siennicka 33,436885.0,30.3,14400.0,1,1.0,transactions
ulica Ząbkowska 41,441162.0,27.7,15926.0,1,3.0,transactions
ulica Czwartaków 74,870000.0,133.4,6521.0,0,1.0,transactions
ulica Kolejowa 9,857600.0,37.0,23210.0,2,3.0,transactions
ulica Siennicka 33,502434.0,30.7,16377.0,1,5.0,transactions
ulica Lizbońska 1,698064.0,37.4,18685.0,2,5.0,transactions
ulica Kolejowa 43A,715000.0,34.8,20576.0,1,4.0,transactions
ulica Ząbkowska 41,542364.0,30.6,17707.0,1,5.0,transactions
ulica Kolejowa 9,888340.0,36.6,24252.0,2,3.0,transactions
ulica Ząbkowska 41,453304.0,30.1,15040.0,1,2.0,transactions
ulica Siennicka 33,430405.0,29.9,14400.0,1,1.0,transactions
ulica Janowiecka 9,477909.0,37.4,12768.0,2,2.0,transactions
ulica Siennicka 33,751544.0,54.4,13805.0,3,5.0,transactions
ulica Optyków 1,667487.0,34.5,19359.0,1,6.0,transactions
ulica Poprawna 23E,1315000.0,129.6,10151.0,4,1.0,transactions
ulica Herbu Oksza 17,650760.0,61.9,10520.0,3,1.0,transactions
ulica Ząbkowska 41,490000.0,29.7,16476.0,1,3.0,transactions
ulica Czwartaków 74C,670000.0,60.2,11131.0,0,1.0,transactions
ulica gen. Romana Abrahama 14,708233.0,43.6,16240.0,2,4.0,transactions
ulica Kolejowa 9,974576.0,53.7,18162.0,3,5.0,transactions
ulica Szeroka 140J,1347000.0,126.2,10670.0,0,1.0,transactions
ulica Szumu Drzew 16,2512675.0,131.6,19095.0,4,1.0,transactions
ulica gen. Romana Abrahama 14,1092278.0,83.0,13152.0,4,3.0,transactions
ulica Czwartaków 74,650000.0,60.2,10799.0,0,1.0,transactions
ulica Optyków 1,716918.0,45.8,15643.0,2,3.0,transactions
ulica Siennicka 33,436885.0,30.3,14400.0,1,1.0,transactions
ulica Ząbkowska 41,441162.0,27.7,15926.0,1,3.0,transactions
ulica Czwartaków 74,870000.0,133.4,6521.0,0,1.0,transactions
ulica Kolejowa 9,857600.0,37.0,23210.0,2,3.0,transactions
ulica Siennicka 33,502434.0,30.7,16377.0,1,5.0,transactions
ulica Lizbońska 1,698064.0,37.4,18685.0,2,5.0,transactions
ulica Kolejowa 43A,715000.0,34.8,20576.0,1,4.0,transactions
ulica Ząbkowska 41,542364.0,30.6,17707.0,1,5.0,transactions
ulica Ostródzka 135B,650259.0,77.1,8438.0,4,2.0,transactions
ulica Jagiellońska 55G,1081910.0,73.8,14654.0,3,2.0,transactions
ulica gen. Romana Abrahama 14,642584.0,39.8,16129.0,2,3.0,transactions
ulica Ząbkowska 41,782000.0,52.0,15030.0,2,3.0,transactions
ulica Jagiellońska 55G,513050.0,32.7,15680.0,2,2.0,transactions
ulica Janowiecka 9A,509265.0,36.4,13983.0,1,1.0,transactions
ulica Urugwajska 2,799543.0,44.5,17979.0,2,5.0,transactions
ulica Sęczkowa 6K,920000.0,107.4,8565.0,4,1.0,transactions
ulica Poprawna 21,1300000.0,112.6,11547.0,5,1.0,transactions
ulica Ostrobramska 76,681729.0,49.4,13792.0,2,5.0,transactions
ulica Jutrzenki 114E,717822.0,55.7,12883.0,3,5.0,transactions
ulica Jutrzenki 114H,744312.0,56.4,13199.0,3,5.0,transactions
ulica Siennicka 33,666498.0,43.6,15294.0,2,3.0,transactions
ulica Kolejowa 9,524712.0,26.8,19615.0,1,2.0,transactions
ulica gen. Romana Abrahama 14,810120.0,43.7,18538.0,2,2.0,transactions
ulica Janowiecka 9A,586623.0,43.5,13486.0,2,4.0,transactions
ulica Edwarda Habicha 12,607000.0,64.9,9347.0,3,8.0,transactions
ulica Kolejowa 9,1504305.0,67.1,22419.0,3,7.0,transactions
ulica Lizbońska 5,963834.0,55.0,17518.0,3,3.0,transactions
ulica Jerzego Holzera 6,983887.0,65.1,15111.0,3,5.0,transactions
ulica Lizbońska 1,991172.0,58.5,16937.0,3,5.0,transactions
ulica Optyków 1,616082.0,40.0,15406.0,2,4.0,transactions
ulica Ząbkowska 41,440562.0,26.0,16932.0,1,4.0,transactions
ulica Siennicka 33,447721.0,29.9,14999.0,1,4.0,transactions
ulica Krochmalna 61,1208303.0,38.1,31731.0,1,7.0,transactions
ulica Ostródzka 135B,650259.0,77.1,8438.0,4,2.0,transactions
ulica Jagiellońska 55G,1081910.0,73.8,14654.0,3,2.0,transactions
ulica gen. Romana Abrahama 14,642584.0,39.8,16129.0,2,3.0,transactions
ulica Ząbkowska 41,782000.0,52.0,15030.0,2,3.0,transactions
ulica Jagiellońska 55G,513050.0,32.7,15680.0,2,2.0,transactions
ulica Janowiecka 9A,509265.0,36.4,13983.0,1,1.0,transactions
ulica Urugwajska 2,799543.0,44.5,17979.0,2,5.0,transactions
ulica Sęczkowa 6K,920000.0,107.4,8565.0,4,1.0,transactions
ulica Poprawna 21,1300000.0,112.6,11547.0,5,1.0,transactions
ulica Ostrobramska 76,681729.0,49.4,13792.0,2,5.0,transactions
ulica Jutrzenki 114E,717822.0,55.7,12883.0,3,5.0,transactions
ulica Jutrzenki 114H,744312.0,56.4,13199.0,3,5.0,transactions
ulica Siennicka 33,666498.0,43.6,15294.0,2,3.0,transactions
ulica Kolejowa 9,524712.0,26.8,19615.0,1,2.0,transactions
ulica gen. Romana Abrahama 14,810120.0,43.7,18538.0,2,2.0,transactions
ulica Janowiecka 9A,586623.0,43.5,13486.0,2,4.0,transactions
ulica Edwarda Habicha 12,607000.0,64.9,9347.0,3,8.0,transactions
ulica Kolejowa 9,1504305.0,67.1,22419.0,3,7.0,transactions
ulica Lizbońska 5,963834.0,55.0,17518.0,3,3.0,transactions
ulica Jerzego Holzera 6,983887.0,65.1,15111.0,3,5.0,transactions
ulica Lizbońska 1,991172.0,58.5,16937.0,3,5.0,transactions
ulica Optyków 1,616082.0,40.0,15406.0,2,4.0,transactions
ulica Ząbkowska 41,440562.0,26.0,16932.0,1,4.0,transactions
ulica Siennicka 33,447721.0,29.9,14999.0,1,4.0,transactions
ulica Krochmalna 61,1208303.0,38.1,31731.0,1,7.0,transactions
ulica Ostródzka 135B,650259.0,77.1,8438.0,4,2.0,transactions
ulica Jagiellońska 55G,1081910.0,73.8,14654.0,3,2.0,transactions
ulica gen. Romana Abrahama 14,642584.0,39.8,16129.0,2,3.0,transactions
ulica Ząbkowska 41,782000.0,52.0,15030.0,2,3.0,transactions
ulica Jagiellońska 55G,513050.0,32.7,15680.0,2,2.0,transactions
ulica Janowiecka 9A,509265.0,36.4,13983.0,1,1.0,transactions
ulica Urugwajska 2,799543.0,44.5,17979.0,2,5.0,transactions
ulica Sęczkowa 6K,920000.0,107.4,8565.0,4,1.0,transactions
ulica Poprawna 21,1300000.0,112.6,11547.0,5,1.0,transactions
ulica Ostrobramska 76,681729.0,49.4,13792.0,2,5.0,transactions
ulica Jutrzenki 114E,717822.0,55.7,12883.0,3,5.0,transactions
ulica Jutrzenki 114H,744312.0,56.4,13199.0,3,5.0,transactions
ulica Siennicka 33,666498.0,43.6,15294.0,2,3.0,transactions
ulica Kolejowa 9,524712.0,26.8,19615.0,1,2.0,transactions
ulica gen. Romana Abrahama 14,810120.0,43.7,18538.0,2,2.0,transactions
ulica Janowiecka 9A,586623.0,43.5,13486.0,2,4.0,transactions
ulica Edwarda Habicha 12,607000.0,64.9,9347.0,3,8.0,transactions
ulica Kolejowa 9,1504305.0,67.1,22419.0,3,7.0,transactions
ulica Lizbońska 5,963834.0,55.0,17518.0,3,3.0,transactions
ulica Jerzego Holzera 6,983887.0,65.1,15111.0,3,5.0,transactions
ulica Lizbońska 1,991172.0,58.5,16937.0,3,5.0,transactions
ulica Optyków 1,616082.0,40.0,15406.0,2,4.0,transactions
ulica Ząbkowska 41,440562.0,26.0,16932.0,1,4.0,transactions
ulica Siennicka 33,447721.0,29.9,14999.0,1,4.0,transactions
ulica Krochmalna 61,1208303.0,38.1,31731.0,1,7.0,transactions
ulica Jerzego Holzera 3,784103.0,53.6,14640.0,3,3.0,transactions
ulica Siennicka 33,971573.0,60.9,15956.0,3,4.0,transactions
ulica Optyków 1,703346.0,45.7,15401.0,2,4.0,transactions
ulica Janowiecka 9A,513847.0,33.3,15454.0,2,3.0,transactions
ulica Siennicka 33,1309985.0,92.4,14179.0,4,2.0,transactions
ulica Herbu Oksza 14,449000.0,38.8,11572.0,2,6.0,transactions
ulica Optyków 1,429605.0,26.7,16084.0,1,3.0,transactions
ulica gen. Romana Abrahama 14,886903.0,58.5,15150.0,3,3.0,transactions
ulica Siennicka 33,529451.0,30.6,17274.0,1,3.0,transactions
ulica Siennicka 33,790777.0,48.5,16295.0,2,1.0,transactions
ulica Jana Nowaka-Jeziorańskiego 15,744408.0,44.3,16800.0,2,6.0,transactions
ulica Władysława Umińskiego 2,461376.0,34.6,13350.0,2,3.0,transactions
ulica Sęczkowa 6M,1099000.0,134.9,8147.0,4,1.0,transactions
ulica Czwartaków 74B,860000.0,133.4,6446.0,0,1.0,transactions
ulica Optyków 1,784474.0,45.4,17287.0,2,6.0,transactions
ulica Siennicka 33,728379.0,57.4,12692.0,3,4.0,transactions
ulica gen. Romana Abrahama 14,734216.0,39.8,18429.0,2,2.0,transactions
ulica Aluzyjna 41,794583.0,59.3,13406.0,4,2.0,transactions
ulica Janowiecka 9,1009963.0,76.7,13169.0,4,4.0,transactions
ulica gen. Romana Abrahama 14,715050.0,39.6,18034.0,2,7.0,transactions
ulica Poprawna 23G,1510000.0,144.8,10426.0,5,1.0,transactions
ulica Optyków 1,564050.0,30.3,18597.0,1,5.0,transactions
ulica Poprawna 23,1480000.0,139.2,10633.0,6,1.0,transactions
ulica Kolejowa 9,642085.0,31.6,20313.0,0,6.0,transactions
ulica Szumu Drzew 18,2343839.0,131.7,17795.0,4,1.0,transactions
ulica Jerzego Holzera 3,784103.0,53.6,14640.0,3,3.0,transactions
ulica Siennicka 33,971573.0,60.9,15956.0,3,4.0,transactions
ulica Optyków 1,703346.0,45.7,15401.0,2,4.0,transactions
ulica Janowiecka 9A,513847.0,33.3,15454.0,2,3.0,transactions
ulica Siennicka 33,1309985.0,92.4,14179.0,4,2.0,transactions
ulica Herbu Oksza 14,449000.0,38.8,11572.0,2,6.0,transactions
ulica Optyków 1,429605.0,26.7,16084.0,1,3.0,transactions
ulica gen. Romana Abrahama 14,886903.0,58.5,15150.0,3,3.0,transactions
ulica Siennicka 33,529451.0,30.6,17274.0,1,3.0,transactions
ulica Siennicka 33,790777.0,48.5,16295.0,2,1.0,transactions
ulica Jana Nowaka-Jeziorańskiego 15,744408.0,44.3,16800.0,2,6.0,transactions
ulica Władysława Umińskiego 2,461376.0,34.6,13350.0,2,3.0,transactions
ulica Sęczkowa 6M,1099000.0,134.9,8147.0,4,1.0,transactions
ulica Czwartaków 74B,860000.0,133.4,6446.0,0,1.0,transactions
ulica Optyków 1,784474.0,45.4,17287.0,2,6.0,transactions
ulica Siennicka 33,728379.0,57.4,12692.0,3,4.0,transactions
ulica gen. Romana Abrahama 14,734216.0,39.8,18429.0,2,2.0,transactions
ulica Aluzyjna 41,794583.0,59.3,13406.0,4,2.0,transactions
ulica Janowiecka 9,1009963.0,76.7,13169.0,4,4.0,transactions
ulica gen. Romana Abrahama 14,715050.0,39.6,18034.0,2,7.0,transactions
ulica Poprawna 23G,1510000.0,144.8,10426.0,5,1.0,transactions
ulica Optyków 1,564050.0,30.3,18597.0,1,5.0,transactions
ulica Poprawna 23,1480000.0,139.2,10633.0,6,1.0,transactions
ulica Kolejowa 9,642085.0,31.6,20313.0,0,6.0,transactions
ulica Szumu Drzew 18,2343839.0,131.7,17795.0,4,1.0,transactions
ulica Jerzego Holzera 3,784103.0,53.6,14640.0,3,3.0,transactions
ulica Siennicka 33,971573.0,60.9,15956.0,3,4.0,transactions
ulica Optyków 1,703346.0,45.7,15401.0,2,4.0,transactions
ulica Janowiecka 9A,513847.0,33.3,15454.0,2,3.0,transactions
ulica Siennicka 33,1309985.0,92.4,14179.0,4,2.0,transactions
ulica Herbu Oksza 14,449000.0,38.8,11572.0,2,6.0,transactions
ulica Optyków 1,429605.0,26.7,16084.0,1,3.0,transactions
ulica gen. Romana Abrahama 14,886903.0,58.5,15150.0,3,3.0,transactions
ulica Siennicka 33,529451.0,30.6,17274.0,1,3.0,transactions
ulica Siennicka 33,790777.0,48.5,16295.0,2,1.0,transactions
ulica Jana Nowaka-Jeziorańskiego 15,744408.0,44.3,16800.0,2,6.0,transactions
ulica Władysława Umińskiego 2,461376.0,34.6,13350.0,2,3.0,transactions
ulica Sęczkowa 6M,1099000.0,134.9,8147.0,4,1.0,transactions
ulica Czwartaków 74B,860000.0,133.4,6446.0,0,1.0,transactions
ulica Optyków 1,784474.0,45.4,17287.0,2,6.0,transactions
ulica Siennicka 33,728379.0,57.4,12692.0,3,4.0,transactions
ulica gen. Romana Abrahama 14,734216.0,39.8,18429.0,2,2.0,transactions
ulica Aluzyjna 41,794583.0,59.3,13406.0,4,2.0,transactions
ulica Janowiecka 9,1009963.0,76.7,13169.0,4,4.0,transactions
ulica gen. Romana Abrahama 14,715050.0,39.6,18034.0,2,7.0,transactions
ulica Poprawna 23G,1510000.0,144.8,10426.0,5,1.0,transactions
ulica Optyków 1,564050.0,30.3,18597.0,1,5.0,transactions
ulica Poprawna 23,1480000.0,139.2,10633.0,6,1.0,transactions
ulica Kolejowa 9,642085.0,31.6,20313.0,0,6.0,transactions
ulica Szumu Drzew 18,2343839.0,131.7,17795.0,4,1.0,transactions
ulica Ząbkowska 41,586910.0,32.3,18182.0,1,6.0,transactions
ulica Jana Kazimierza 43,368460.0,26.5,13904.0,1,6.0,transactions
ulica Janowiecka 9A,655313.0,49.8,13169.0,3,1.0,transactions
ulica Siennicka 33,1087027.0,68.0,15988.0,3,3.0,transactions
ulica Kolejowa 9,1653948.0,85.2,19415.0,4,4.0,transactions
Aleja „Solidarności” 153,1579979.0,50.4,31355.0,1,7.0,transactions
ulica Kolejowa 9,1549242.0,63.5,24394.0,3,7.0,transactions
ulica Lizbońska 3,1280233.0,76.5,16733.0,4,1.0,transactions
ulica Kobiałka 58DA,965000.0,142.7,6763.0,4,1.0,transactions
ulica Ostródzka 135B,672331.0,77.9,8635.0,4,1.0,transactions
ulica Ząbkowska 41,493716.0,26.3,18751.0,1,6.0,transactions
ulica Ostródzka 135C,431191.0,46.1,9359.0,2,2.0,transactions
ulica Siennicka 33,932515.0,64.8,14391.0,3,3.0,transactions
ulica Optyków 1,856637.0,53.9,15905.0,2,3.0,transactions
ulica Optyków 1,866441.0,58.0,14936.0,3,4.0,transactions
ulica Kolejowa 9,608350.0,36.9,16495.0,2,4.0,transactions
ulica gen. Romana Abrahama 14,1110916.0,82.9,13397.0,4,2.0,transactions
ulica Poprawna 23G,1160000.0,151.6,7653.0,5,1.0,transactions
ulica Sęczkowa 6,880000.0,96.8,9087.0,4,1.0,transactions
ulica Ząbkowska 41,392925.0,26.0,15089.0,1,2.0,transactions
ulica Janowiecka 9A,358071.0,26.7,13426.0,1,4.0,transactions
ulica Urugwajska 2,1107111.0,56.5,19584.0,3,5.0,transactions
ulica Sarmacka 27,597500.0,38.1,15662.0,2,5.0,transactions
ulica gen. Romana Abrahama 14,1028144.0,70.9,14505.0,3,5.0,transactions
ulica Książąt Mazowieckich 6,1222931.0,84.6,14459.0,4,1.0,transactions
ulica Ząbkowska 41,586910.0,32.3,18182.0,1,6.0,transactions
ulica Jana Kazimierza 43,368460.0,26.5,13904.0,1,6.0,transactions
ulica Janowiecka 9A,655313.0,49.8,13169.0,3,1.0,transactions
ulica Siennicka 33,1087027.0,68.0,15988.0,3,3.0,transactions
ulica Kolejowa 9,1653948.0,85.2,19415.0,4,4.0,transactions
Aleja „Solidarności” 153,1579979.0,50.4,31355.0,1,7.0,transactions
ulica Kolejowa 9,1549242.0,63.5,24394.0,3,7.0,transactions
ulica Lizbońska 3,1280233.0,76.5,16733.0,4,1.0,transactions
ulica Kobiałka 58DA,965000.0,142.7,6763.0,4,1.0,transactions
ulica Ostródzka 135B,672331.0,77.9,8635.0,4,1.0,transactions
ulica Ząbkowska 41,493716.0,26.3,18751.0,1,6.0,transactions
ulica Ostródzka 135C,431191.0,46.1,9359.0,2,2.0,transactions
ulica Siennicka 33,932515.0,64.8,14391.0,3,3.0,transactions
ulica Optyków 1,856637.0,53.9,15905.0,2,3.0,transactions
ulica Optyków 1,866441.0,58.0,14936.0,3,4.0,transactions
ulica Kolejowa 9,608350.0,36.9,16495.0,2,4.0,transactions
ulica gen. Romana Abrahama 14,1110916.0,82.9,13397.0,4,2.0,transactions
ulica Poprawna 23G,1160000.0,151.6,7653.0,5,1.0,transactions
ulica Sęczkowa 6,880000.0,96.8,9087.0,4,1.0,transactions
ulica Ząbkowska 41,392925.0,26.0,15089.0,1,2.0,transactions
ulica Janowiecka 9A,358071.0,26.7,13426.0,1,4.0,transactions
ulica Urugwajska 2,1107111.0,56.5,19584.0,3,5.0,transactions
ulica Sarmacka 27,597500.0,38.1,15662.0,2,5.0,transactions
ulica gen. Romana Abrahama 14,1028144.0,70.9,14505.0,3,5.0,transactions
ulica Książąt Mazowieckich 6,1222931.0,84.6,14459.0,4,1.0,transactions
ulica Ząbkowska 41,586910.0,32.3,18182.0,1,6.0,transactions
ulica Jana Kazimierza 43,368460.0,26.5,13904.0,1,6.0,transactions
ulica Janowiecka 9A,655313.0,49.8,13169.0,3,1.0,transactions
ulica Siennicka 33,1087027.0,68.0,15988.0,3,3.0,transactions
ulica Kolejowa 9,1653948.0,85.2,19415.0,4,4.0,transactions
Aleja „Solidarności” 153,1579979.0,50.4,31355.0,1,7.0,transactions
ulica Kolejowa 9,1549242.0,63.5,24394.0,3,7.0,transactions
ulica Lizbońska 3,1280233.0,76.5,16733.0,4,1.0,transactions
ulica Kobiałka 58DA,965000.0,142.7,6763.0,4,1.0,transactions
ulica Ostródzka 135B,672331.0,77.9,8635.0,4,1.0,transactions
ulica Ząbkowska 41,493716.0,26.3,18751.0,1,6.0,transactions
ulica Ostródzka 135C,431191.0,46.1,9359.0,2,2.0,transactions
ulica Siennicka 33,932515.0,64.8,14391.0,3,3.0,transactions
ulica Optyków 1,856637.0,53.9,15905.0,2,3.0,transactions
ulica Optyków 1,866441.0,58.0,14936.0,3,4.0,transactions
ulica Kolejowa 9,608350.0,36.9,16495.0,2,4.0,transactions
ulica gen. Romana Abrahama 14,1110916.0,82.9,13397.0,4,2.0,transactions
ulica Poprawna 23G,1160000.0,151.6,7653.0,5,1.0,transactions
ulica Sęczkowa 6,880000.0,96.8,9087.0,4,1.0,transactions
ulica Ząbkowska 41,392925.0,26.0,15089.0,1,2.0,transactions
ulica Janowiecka 9A,358071.0,26.7,13426.0,1,4.0,transactions
ulica Urugwajska 2,1107111.0,56.5,19584.0,3,5.0,transactions
ulica Sarmacka 27,597500.0,38.1,15662.0,2,5.0,transactions
ulica gen. Romana Abrahama 14,1028144.0,70.9,14505.0,3,5.0,transactions
ulica Książąt Mazowieckich 6,1222931.0,84.6,14459.0,4,1.0,transactions
ulica Jerzego Holzera 6,999579.0,68.9,14512.0,3,5.0,transactions
ulica gen. Romana Abrahama 14,1017239.0,70.9,14356.0,3,4.0,transactions
ulica Kolejowa 9,635530.0,31.6,20080.0,1,5.0,transactions
ulica Kolejowa 9,660826.0,35.5,18620.0,2,2.0,transactions
ulica Pod Jesionami 2,2800000.0,181.5,15428.0,6,1.0,transactions
ulica gen. Romana Abrahama 14,1054013.0,66.2,15919.0,3,6.0,transactions
ulica Głębocka 115B,908597.0,71.5,12708.0,5,2.0,transactions
ulica Równoległa 16A,1166861.0,99.0,11790.0,4,6.0,transactions
ulica Ząbkowska 41,477036.0,32.3,14751.0,2,2.0,transactions
ulica Szeligowska 53D,807467.0,69.5,11615.0,3,3.0,transactions
ulica Jagiellońska 55G,1069036.0,72.3,14776.0,4,4.0,transactions
ulica Jerzego Holzera 6,643592.0,41.7,15434.0,2,4.0,transactions
ulica Siennicka 33,1232977.0,99.4,12407.0,4,1.0,transactions
ulica Ząbkowska 41,966000.0,40.0,24156.0,2,7.0,transactions
ulica Jutrzenki 114H,736126.0,57.5,12793.0,3,3.0,transactions
ulica Optyków 1,458769.0,26.7,17157.0,1,6.0,transactions
ulica Optyków 1,510118.0,26.7,19113.0,1,7.0,transactions
Aleja „Solidarności” 153,1425000.0,51.9,27473.0,2,5.0,transactions
ulica Jutrzenki 114E,686304.0,55.7,12326.0,3,2.0,transactions
ulica Józefa Sierakowskiego 3,846458.0,35.0,24150.0,1,5.0,transactions
ulica Kolejowa 9,830891.0,36.7,22665.0,2,3.0,transactions
ulica Gryfitów 29,1250000.0,119.7,10444.0,5,1.0,transactions
ulica Józefa Sierakowskiego 3,1029610.0,54.2,18982.0,2,3.0,transactions
ulica Ząbkowska 41,541842.0,34.8,15579.0,2,3.0,transactions
ulica gen. Romana Abrahama 14,610728.0,37.3,16365.0,2,2.0,transactions
ulica Jerzego Holzera 6,999579.0,68.9,14512.0,3,5.0,transactions
ulica gen. Romana Abrahama 14,1017239.0,70.9,14356.0,3,4.0,transactions
